film_id,title,original_title,year,duration,genres,countries,director,actors_top_3,age_rating,rating_kp,rating_count,description,budget
1271405,Дом на другой стороне,The Night House,2020,107.0,"ужасы, детектив","Великобритания, США",,,18+,6.016,36939,После смерти мужа Бет открывает мрачные тайны его прошлого. Ребекка Холл в хорроре о переживании утраты,
1271322,Русские на Мариенплац,Нартай,2022,117.0,"драма, приключения",Казахстан,,,18+,6.891,3263,"Цирковой артист бежит из СССР на танке, прихватив с собой члена экипажа. Экранизация прозы Владимира Кунина",
1271142,Малышка на драйве,Teuksong,2022,108.0,"боевик, криминал, триллер",Корея Южная,,,18+,7.439,116292,"Девушка-курьер спасается от погони, защищая чужого ребенка. Адреналиновый боевик со звездой «Паразитов»",
1271046,Роман с прошлым,Роман с прошлым,2019,88.0,мелодрама,Россия,,,12+,6.079,1332,"Лиза - дочь прокурора района и начинающий адвокат. Она вполне счастлива замужем за другом семьи Сергеем. Лиза растит сына, но мечтает открыть свою практику. Неожиданно в ее жизнь возвращается Олег – ее первая любовь. Когда-то властный отец Лизы, желая дочери счастья, разрушил их отношения с Олегом, но Лиза этого так и не узнала. Теперь же Олег ведет журналистское расследование в отношении мужа Лизы. Внезапно открывшиеся тайны меняют все, ведь оказывается, что и чувства Лизы и Олега никуда не исчезли.",
1271004,Героические лузеры,La odisea de los giles,2019,116.0,"триллер, драма, комедия, криминал, приключения, история","Аргентина, Испания",,,12+,6.57,2781,"Друзья грабят банк, лишивший их сбережений. Аргентинская звезда Рикардо Дарин в обаятельном плутовском драмеди",
1270950,"Кошмарный директор, или Школа №5","Кошмарный директор, или Школа №5",2019,115.0,комедия,Украина,,,18+,6.86,15989,"Бывший начальник колонии устраивается в школу, но там его ждут подопечные похуже. Комедия о трудных подростках",
1270780,Махнемся телами,Le sens de la famille,2020,92.0,"комедия, мелодрама",Франция,,,18+,7.111,40785,"Поменявшись телами, члены семьи заново узнают себя и друг друга. Французская комедия с неожиданными поворотами",
1270677,Избави нас от лукавого,Daman akeseo guhasoseo,2020,108.0,"боевик, триллер, криминал",Корея Южная,,,18+,7.099,59363,"Киллер-ветеран спасает от бандитов дочь, о которой только узнал. Лихой и умелый боевик — хит проката в Корее",
1270685,Родина трип,Родина трип,2019,50.0,документальный,Россия,,,18+,7.014,1015,Фанаты из русской глубинки едут на Чемпионат мира по футболу. Атмосферное путешествие по просторам страны,
1269608,Плюс один,Plus One,2019,98.0,"драма, мелодрама, комедия",США,,,18+,6.633,19729,Давние друзья притворяются парой и все лето ходят по свадьбам. Пикантный ромком от продюсера Бена Стиллера,
1269654,Хоккей навсегда,Smečka,2020,94.0,"спорт, драма","Чехия, Словакия, Латвия",,,18+,6.911,9316,"Давид становится жертвой издевательств в новой команде. Суровая молодежная драма, снятая бывшим хоккеистом",
1269598,Возвращение с фронта,Возвращение с фронта,2021,75.0,"военный, драма",Россия,,,18+,6.195,10907,Фронтовая санитарка пытается приспособиться к жизни в тылу. Пронзительная драма о переживании ужасов войны,
1269599,Леонардо да Винчи. Неизведанные миры,"Io, Leonardo",2019,90.0,биография,Италия,,,12+,6.471,6900,Погружение во внутренний мир и сознание гения эпохи Возрождения. Шедевры живописи и архитектуры оживают в 4К,
1269314,Ассистент звезды,The High Note,2020,113.0,"драма, мелодрама, музыка","США, Великобритания",,,12+,7.007,19468,Помощница поп-дивы — Дакота Джонсон — решает стать продюсером. Вдохновляющее драмеди о женщинах в музыке,
1269139,Убийца королей,Kingslayer,2022,97.0,"боевик, драма, приключения",Великобритания,,,18+,5.852,5447,Наемники охотятся за будущим правителем накануне коронации. Драма о придворных интригах в средневековой Англии,
1268917,Очень духовные практики,The Shuroo Process,2021,95.0,"драма, комедия",США,,,18+,5.879,4163,Журналистка в кризисе отправляется на ретрит к известному гуру. Драмеди о поиске гармонии и преодолении себя,
1268791,Моё первое лето,My First Summer,2020,80.0,"драма, мелодрама",Австралия,,,,6.807,1930,"Клаудия выросла в изоляции от внешнего мира. После смерти матери ей приходится жить одной в глуши, и она не понимает, что делать дальше. Однажды она встречает в саду Грейс, в которой находит необходимую поддержку.",
1268576,Полярный меридиан,Полярный меридиан,2017,44.0,"документальный, биография, драма",Россия,,,12+,7.85,4604,"Экспедиция идет по пути ученых, исследовавших форму Земли. Живописный док, снятый в экстремальных условиях",
1268405,Звёзды в полдень,Stars at Noon,2022,135.0,"триллер, драма, мелодрама","Франция, Панама, США",,,18+,6.006,13538,Влюбленные пытаются покинуть охваченный кризисом Никарагуа. Магнетическая Маргарет Куэлли и приз в Каннах,
1267988,Влюблённый богач,Ricos de Amor,2020,104.0,"мелодрама, комедия",Бразилия,,,,6.014,7352,"Тето, сын богатых родителей, полон решимости доказать Пауле свою любовь. Но когда он лжет ей, что вырос в бедности, дело принимает неожиданный оборот.",
1267348,Джон Уик 4,John Wick: Chapter 4,2023,169.0,"боевик, триллер, криминал","США, Германия",,,18+,7.625,764308,"Чтобы обрести свободу, киллер-изгой бросает вызов Правлению кланов. В роли злодея — жуткий Билл Скарсгард",
1267340,Raving Riot: Рейв у парламента,Raving riot,2019,61.0,документальный,"Россия, Грузия",,,18+,7.124,3821,"Наркорейды в грузинских клубах привели к мощному протесту молодежи. Док, снятый очевидцем борьбы с произволом",
1267258,Хитмен,Hiteumaen,2020,110.0,"комедия, боевик",Корея Южная,,,18+,6.335,3611,"Мальчик потерял родителей и оказался в приюте. Хотя он больше всего на свете любил рисовать, драться у него тоже получалось неплохо — так парень попал в правительственную секретную программу. Через несколько лет топовый агент Чун уже сыт по горло своей деятельностью, поэтому фальсифицирует собственную смерть. Ещё 10 лет спустя, под новым именем и обзаведясь семьёй, бывший разведчик реализовал свою мечту и теперь рисует вебтуны. Но его творчество не пользуется популярностью, а редкие читатели всё чаще советуют убиться об стену. Однажды изрядно приняв на грудь, наш герой рисует историю, основанную на личном опыте, а супруга выкладывает её в интернет. Последствия окажутся катастрофическими.",
1267335,Би-2. Горизонт событий. Documentary,Би-2. Горизонт событий. Documentary,2019,69.0,"документальный, музыка",Россия,,,18+,8.057,2263,"Как проходило мировое турне группы Би-2? Фрагменты концертов и рассказы обо всем, что скрыто за кулисами",
1267344,Everybody in the Place: Рейв как забастовка,Everybody in the Place: An Incomplete History of Britain 1984-1992,2019,61.0,документальный,Великобритания,,,18+,7.172,1032,Британский эйсид-хаус в Англии эпохи Маргарет Тэтчер. Док о рейв-культуре через призму истории и политики,
1267204,Назад к динозаврам,Timescape,2022,80.0,"фантастика, семейный",Канада,,,6+,6.863,32923,Машина времени переносит детей в доисторическую эпоху. Приключенческий сай-фай в духе «Парка Юрского периода»,
1266946,Чёрная Красавица,Black Beauty,2020,110.0,"драма, семейный","США, Великобритания, ЮАР, Германия, Франция",,,,6.415,1918,История дружбы дикой лошади и девочки-подростка.,
1266917,Сила стихии,Force of Nature,2020,91.0,"боевик, криминал",США,,,18+,5.874,22430,Мэл Гибсон в роли бывалого копа в отставке решает проучить плохих парней во время смертельного урагана,
1266725,Пила: Спираль,Spiral: From the Book of Saw,2020,93.0,"детектив, триллер, ужасы","США, Канада",,,18+,5.466,99276,Изощренные ловушки и новый уровень жестокости. Сэмюэл Л. Джексон и Крис Рок в спин-оффе культового триллера,
1266757,Дожить до утра,Survive the Night,2020,89.0,"боевик, триллер, драма",США,,,18+,4.638,4059,Врач вынужден спасать раненого преступника. Брюс Уиллис и Чад Майкл Мюррэй в триллере о защите семьи и дома,
1266502,Папаши,È per il tuo bene,2020,96.0,комедия,Италия,,,18+,6.311,7025,Ревнивые отцы пытаются помешать дочкам выйти замуж. Итальянская комедия от сценариста «Идеальных незнакомцев»,
1266428,Энола Холмс,Enola Holmes,2020,123.0,"приключения, детектив, криминал",США,,,12+,6.472,74802,"Англия, 1884 год. В день своего 16-летия Энола Холмс обнаруживает, что её мама бесследно пропала. Обратившись за помощью к давно покинувшим отчий дом братьям Майкрофту и Шерлоку, девушка не получает ожидаемой поддержки. Поскольку отец умер рано, мать — женщина прогрессивных взглядов — воспитывала и обучала дочь сама, и теперь юная Энола не соответствует общепринятому представлению о приличной молодой особе. Хоть Шерлок и сочувствует сестре, Майкрофт является её законным опекуном и собирается отправить в женский пансион. Будучи не в восторге от данной перспективы, Энола начинает разгадывать оставленные матерью подсказки и, переодевшись мальчиком, тайком садится на поезд в Лондон, где знакомится с молодым виконтом, тоже сбежавшим от своей родни.",
1266118,Потустороннее,The Darker the Lake,2021,96.0,ужасы,Китай,,,16+,3.647,1612,"Город охватывает волна необъяснимых смертей. Во время расследования выясняется, что это как-то связано с найденной подростками старинной игрой, которая открыла мир для чего-то паранормального.",
1265948,Четыре хороших дня,Four Good Days,2020,100.0,драма,"Канада, США",,,18+,7.288,120949,Деб помогает непутевой дочери слезть с иглы. Гленн Клоуз и Мила Кунис в надрывной драме по реальной истории,
1266030,Денежная игла,Body Brokers,2020,111.0,"триллер, драма",США,,,18+,6.98,15847,Парень попадает в рехаб и становится участником опасного бизнеса. Драма о моральном выборе по реальной истории,
1265932,Бывшая с того света,Blithe Spirit,2020,99.0,"комедия, фэнтези, мелодрама","Великобритания, США, Австралия",,,18+,6.569,80712,К женатому писателю в кризисе является призрак первой супруги. Ослепительная комедия с британскими звездами,
1265896,Как я стал супергероем,Comment je suis devenu super-héros,2020,97.0,"фэнтези, боевик, триллер, драма, комедия, приключения","Франция, Бельгия",,,12+,5.891,1594,"В мире, где супергерои — часть общества, матерый полицейский-одиночка объединяется с талантливой новой сотрудницей, чтобы помешать злодею присвоить чужие суперсилы.",
1265645,Большие кошки Серенгети,Big Cats of the Serengeti,2019,52.0,документальный,Корея Южная,,,18+,8.631,4305,Гепарды и львы адаптируются к изменениям климата. Красочный докфильм об обитателях африканского экорегиона,
1265557,"Имя, выгравированное у тебя на сердце",Ke zai ni xin di de ming zi,2020,118.0,"драма, мелодрама",Тайвань,,,18+,7.432,1629,"Конец 1980-х. На Тайване отменяют смертную казнь, а между двумя одноклассниками вспыхивает любовь.",
1265095,Лошадь мечты,Dream Horse,2020,113.0,"драма, комедия, биография, спорт",Великобритания,,,18+,6.876,1077,"Провинциалы мечтают, чтобы их лошадь победила на престижных скачках. Правдивая комедия о триумфе аутсайдеров",
1264869,Не все дома,10 jours sans maman,2020,104.0,"комедия, семейный",Франция,,,18+,7.001,60210,"У мамы отпуск, и отец остается на хозяйстве с четырьмя детьми. Французская комедия про будни родительства",
1264837,Ведьма. Деревня проклятых,Perempuan Tanah Jahanam,2019,107.0,"ужасы, детектив","Индонезия, Корея Южная",,,18+,5.936,17096,"Девушка узнает, почему младенцы в ее родной деревне рождаются без кожи. Леденящий душу хоррор из Индонезии",
1264885,Трансформация,The Fix,2024,98.0,"фантастика, боевик","ЮАР, США",,,,5.354,3498,"В недалеком будущем воздух на Земле становится столь токсичен, что без специальных масок никуда нельзя выходить. Супермодель по имени Элла получает доступ к экспериментальному препарату, который должен помочь людям снова дышать. Однако из-за него она сама начинает меняться.",
1264721,Наёмник,The Contractor,2022,103.0,"боевик, триллер, драма",США,,,18+,6.395,125023,«Солдат удачи» начинает сомневаться в истинной цели своей миссии. Крис Пайн в триллере о долге и предательстве,
1264720,Препод: История Галатеи,Women,2021,90.0,"ужасы, триллер, драма, криминал, детектив","США, Великобритания",,,18+,5.326,35030,Респектабельный профессор по ночам превращается в маньяка. Захватывающий триллер о стокгольмском синдроме,
1264647,Вторжение,An Intrusion,2021,98.0,"триллер, драма, криминал",США,,,18+,5.558,6146,"Жизнь идеальной семьи превращается в ад, и ее глава знает причину. Триллер о том, как тайное становится явным",
1264589,Неистовый,Unhinged,2020,90.0,"боевик, триллер","Великобритания, США",,,18+,6.335,80495,"Рэйчел преследует психопат, который мстит женщинам за честь мужчин. Рассел Кроу в неожиданной роли маньяка",
1264605,Куб: Игра на выживание,The Abandon,2022,98.0,"фантастика, триллер",США,,,18+,5.345,13396,"Раненый солдат приходит в себя в зловещем бетонном кубе, из которого нет выхода. Клаустрофобный сай-фай-хоррор",
1264487,Одна,Alone,2020,81.0,триллер,США,,,18+,4.236,3308,"История писательницы, ищущей мира и уединения в сельской местности в попытке оправиться от трагедии и закончить свою книгу. Однако, когда гостеприимный загородный дом превращается в настоящий ад, она вскоре понимает, что ее внутренние демоны — не худшая из ее проблем.",
1264438,Невероятная история Острова роз,L'incredibile storia dell'isola delle rose,2020,117.0,"драма, комедия, приключения, биография",Италия,,,16+,6.851,21525,"Инженер-идеалист создает остров у итальянского побережья и объявляет его республикой, привлекая внимание правительства и всего мира.",
1264209,Бестселлер,Best Sellers,2020,102.0,"драма, комедия","Канада, Великобритания",,,18+,7.284,17134,Издательница вынуждает писателя-затворника отправиться в книжный тур. Драмеди с Обри Плазой и Майклом Кейном,
1264191,Залёт,Baby Done,2020,91.0,комедия,Новая Зеландия,,,18+,6.232,4693,Зои решает исполнить все безумные желания до рождения ребенка. Искренняя комедия от продюсера Тайки Вайтити,
1264122,Секта,Il nido,2019,107.0,"ужасы, детектив",Италия,,,18+,5.7,16786,Елена держит сына с инвалидностью на изолированной вилле. Спагетти-хоррор о подавленной сексуальности,
1263997,Дивная романтика зимы,Amazing Winter Romance,2020,83.0,"драма, мелодрама, комедия",США,,,18+,6.666,1070,Друг детства помогает Джулии выйти из личностного кризиса. Тёплый ромком на фоне заснеженного городка,
1263970,Умри — скачай приложение и умри,"You Die - Get the app, then die",2018,94.0,ужасы,Италия,,,,4.669,1039,"К парню в гости приходит знакомая. Девушка чего-то очень сильно боится и, попросив его телефон, скачивает на него приложение You Die и убегает. Приложение постоянно напоминает о себе звонками, и теперь его «счастливый» обладатель через экран смартфона видит мёртвых людей. Этот парень, в свою очередь, устанавливает адское приложение случайной встречной в магазине. Та поначалу не придаёт происходящему значения, но вскоре приложение начинает сводить девушку с ума.",
1263902,Мизантроп,To Catch A Killer,2022,119.0,"боевик, триллер, драма, криминал, детектив","США, Канада",,,18+,7.12,365451,Молодая патрульная и агент ФБР вычисляют обиженного на мир маньяка-снайпера. Социальный триллер с Шейлин Вудли,
1263861,Блаженство,Bliss,2021,103.0,"драма, фантастика, мелодрама",США,,,,5.7,6309,"Немолодой разведённый мужчина по имени Грэг на рабочем месте увлекается рисованием дома своей мечты. И этот день у него не задался. Сначала кончились лекарства, потом его уволили, а после произошло ещё одно неожиданное событие. Грэг бежит из офиса в бар через дорогу и там встречает странную женщину Изабель. Она утверждает, что всё и все вокруг ненастоящие, а только они с Грэгом — вполне реальны.",
1263857,Гонка на пределе,Heart of Champions,2021,119.0,"драма, спорт",США,,,,6.459,1510,Суровый тренер должен сплотить команду гребцов. Спортивная драма с Майклом Шенноном и Чарльзом Мелтоном,
1263794,Опасная ложь,Dangerous Lies,2020,96.0,"триллер, криминал, детектив",США,,,,5.685,3966,"Богач умирает и оставляет всё своё наследство молодой сиделке. Теперь девушке придётся противостоять всяким мутным личностям, чтобы сохранить не только внезапно свалившееся на неё состояние, но и свою жизнь.",
1263727,Мальмкрог,Malmkrog,2020,201.0,"драма, история","Румыния, Сербия, Швейцария, Швеция, Босния и Герцеговина, Северная Македония",,,,7.09,1301,"На рождество аристократ приглашает погостить в свой замок элиту общества, среди которых оказываются политик, молодая графиня и генерал с супругой. Они ведут светские беседы, играют в игры и беседуют о новых формах власти в эпоху надвигающихся перемен, о прогрессе и морали, смерти и Антихристе. По мере того, как дебаты становятся все более жаркими, очевиднее становятся культурные различия между собеседниками, а обстановка в замке все более напряженной. В конце концов, каждый оказывается жертвой собственной позиции.

",
1263772,Доза счастья,Doza shtastie,2019,100.0,драма,"Болгария, Великобритания",,,18+,6.182,1701,"Болгарские 1990-е глазами выживших. Исполнительница главной роли играет свою мать, по чьей книге снят фильм",
1263777,Внуки для начинающих,Enkel für Anfänger,2020,104.0,комедия,Германия,,,12+,7.135,14230,"Пенсионеры от скуки идут работать бабушками и дедушками по найму. Теплая комедия о том, как найти себя заново",
1263705,Еще по одной,Druk,2020,110.0,"драма, комедия","Дания, Швеция, Нидерланды, Бельгия, Франция",,,18+,7.565,508752,"Друзья решают выпивать каждый день, чтобы стать счастливее. Философская алкодрама с Мадсом Миккельсеном",
1263717,Последняя подружка невесты,The Last Bridesmaid,2019,84.0,мелодрама,США,,,18+,6.351,7240,У одинокой Бекки неожиданно появляются сразу два поклонника. Уютный ромком о выборе между разумом и чувствами,
1263626,Охана: В поисках сокровища,Finding Ohana,2021,123.0,"боевик, комедия, приключения, семейный",США,,,,5.811,3269,"Лето в Оаху принимает захватывающий оборот для брата и сестры из Бруклина, когда они находят дневник, указывающий на давно потерянные сокровища.",
1263667,Буран,Буран,2020,87.0,драма,Россия,,,,5.631,3150,"Звезда хоккейного клуба Максим Ковалев, сын погибшего миллиардера и владельца команды, не привык сдерживать эмоций. Ни на хоккейном матче, ни когда гаишник тормозит его по дороге на важную игру и хочет оформить всё «по правилам»… Простой конфликт оборачивается для него роковой ситуацией, которая в корне меняет его жизнь. Ему светит срок. Удастся ли Максиму выжить? Сможет ли зазвездившийся хоккеист исправиться? И кто ему в этом поможет? Ведь на дороге оказались вместе водитель-дальнобойщик, сотрудник следственного комитета, гаишники, автолюбители, застрявшие в снежном катаклизме.",
1263638,Большой золотой слиток,Big Gold Brick,2022,132.0,"фэнтези, комедия",США,,,18+,4.828,2519,Глава колоритного семейства предлагает молодому писателю стать его биографом. Черная комедия с Энди Гарсиа,
1263614,Шаг за шагом,Work It,2020,93.0,"комедия, музыка",США,,,,6.705,6687,"Куинн мечтает победить в танцевальном конкурсе, чтобы пробиться в престижный колледж. Участие в команде лучших танцоров ей не светит, так что девушке ничего не остаётся, кроме как найти таких же неудачников и собрать свою команду.",
1263580,Погибель,Jusqu'au déclin,2020,83.0,"боевик, триллер",Канада,,,,5.818,3117,"Антуан проходит тренинг по выживанию у известного блогера в отдаленной части Канады. Однажды в лагере происходит несчастный случай, и теперь всем участником приходится применить полученные знания на практике.",
1263471,Невидящая,Sightless,2019,89.0,"триллер, драма, детектив",США,,,16+,5.796,4092,"Однажды ночью на Эллен нападает неизвестный, в результате чего девушка теряет зрение. Эллен не сдается и пытается адаптироваться к новому образу жизни, но недоброжелатель все еще где-то рядом, и он намерен закончить начатое.",
1263464,Мадам Клод,Madame Claude,2021,112.0,"драма, мелодрама, криминал, биография",Франция,,,18+,5.629,1732,"Париж, 1960-е. Мадам Клод возглавляет процветающий бизнес, связанный с проституцией, который дает ей власть над французским политическим и криминальным миром. Однако конец ее империи ближе, чем она думает.",
1263429,Глаза Тэмми Фэй,The Eyes of Tammy Faye,2021,126.0,"драма, мелодрама, биография",США,,,,6.525,7240,"Стремительный взлёт, падение и раскаяние телеевангелистов Тэмми Фэй Беккер и Джима Беккера, которые с 1976 по 1987 год вместе вели христианскую телепередачу. Они выстроили вокруг себя мощную империю по зарабатыванию денег, потерпевшую в итоге крах после череды секс-скандалов, финансовых махинаций и действий соперников.",
1263442,Тень в моих глазах,Skyggen i mit øje,2021,107.0,"драма, военный, история","Дания, Бельгия",,,16+,7.182,1807,"Вторая мировая война. Во время авианалета под удар случайно попадает школа, полная детей.",
1263450,Отчаянные аферистки,Queenpins,2021,110.0,"комедия, криминал",США,,,16+,6.406,28321,"Конни и ДжоДжо — лучшие подруги, которые погрязли в быту и домашней рутине. Но однажды они придумывают схему, как обменивать купоны магазинов на деньги, и ставят это на поток. Теперь у них есть всё — модная одежда, дорогие автомобили, частный самолет. И все было бы как в сказке, если бы не два копа, которые пытаются поймать отчаянных домохозяек и разоблачить их хитроумную аферу.",
1263423,Петровы в гриппе,Петровы в гриппе,2020,145.0,"драма, фантастика","Россия, Франция, Швейцария, Германия",,,18+,6.82,49717,Зараженная вирусом семейная пара перестает отличать реальность от бреда. Приз Канн за лучшую работу оператора,
1263355,Женщина,Femme(s),2019,105.0,документальный,Франция,,,18+,8.521,15270,"Материнство, независимость, сексуальность и многое другое. Уникальный док, дающий голос женщинам из 50 стран",
1263408,Судная ночь навсегда,The Forever Purge,2021,103.0,"ужасы, боевик, триллер, криминал, вестерн","США, Мексика",,,18+,5.63,34435,"Головорезы продолжают беспощадную бойню, хотя ночь беззакония подошла к концу. Пятый фильм кровавой франшизы",
1263384,Бекки,Becky,2020,93.0,"боевик, триллер, драма",США,,,18+,6.289,27471,Бекки обрушивает свою ярость на сбежавших из тюрьмы нацистов. Кровавый боевик с Лулу Уилсон и Кевином Джеймсом,
1263292,Lil Peep: всё для всех,Everybody's Everything,2019,116.0,"документальный, музыка",США,,,18+,8.084,40435,"Любитель экспериментировать с музыкой, модой и веществами. Док о короткой, но яркой жизни американского рэпера",
1263307,Как выжить без смартфона,Unplugging,2022,94.0,"мелодрама, комедия",США,,,18+,5.706,7676,"Чтобы оживить отношения, Дэн устраивает жене уик-энд цифрового детокса. Легкий ромком с Евой Лонгорией",
1263216,Обрушение,Singkeuhol,2021,114.0,"боевик, комедия",Корея Южная,,,18+,6.88,44517,"Жильцы пытаются выбраться из дома, который оказался глубоко под землей. Комедийный фильм-катастрофа из Кореи ",
1263065,Любовь. Свадьба. Повтор,Love Wedding Repeat,2020,100.0,"мелодрама, комедия","Великобритания, Италия",,,,5.766,1651,"Джек изо всех сил пытается сделать всё, чтобы женитьба младшей сестры прошла без лишних сложностей. Однако, когда в дело вмешиваются незваный гость, обозлённая бывшая и успокоительное, все планы моментально идут прахом.",
1262995,Бессмертный,L'immortale,2019,116.0,"триллер, драма, криминал","Италия, Германия",,,18+,6.784,6399,"Мальчик Чиро взрослеет в криминальном Неаполе. Спин-офф сериала «Гоморра», снятый актером Марко Д’Аморе",
1262931,Власть пса,The Power of the Dog,2021,126.0,"драма, вестерн","Новая Зеландия, Великобритания, Канада, Австралия, США",,,16+,6.607,37655,"1920-е годы. Братья Фил и Джордж владеют крупнейшим ранчо Монтаны. Несмотря на родство и совместный бизнес, у них мало общего: Фил груб, не любит мыться и не упускает возможность унизить слабых, а Джордж тих, вежлив и предпочитает спокойно вести бизнес. Когда Джордж женится на местной вдове Роуз, у которой есть сын-подросток, Фил никак не может с этим смириться.",
1262945,Призраки прошлого,Призраки прошлого,2019,42.0,"детектив, драма",Россия,,,16+,5.827,1119,"Врач «скорой» Алексей Иванов когда-то пережил жестокую травму – прямо в выпускной вечер была задушена его любимая одноклассница, и память об этом страшном происшествии продолжает преследовать его повсюду. Вернувшись ненадолго по делам на малую родину, в тихий провинциальный городок, Алексей становится главным подозреваемым в преступлении, которого не совершал, и теперь вынужден сам возглавить поиски маньяка – как оказалось, все эти годы тот продолжал расправляться с девушками, причём нападения случались только в те периоды, когда Алексей был в городе.",
1262899,Bellingcat: Правда в мире постправды,Bellingcat: Truth in a Post-Truth World,2018,88.0,документальный,Нидерланды,,,18+,6.931,3128,"Сбитый «Боинг», отравление Скрипалей и другие громкие журналистские расследования. Док о важности фактчекинга",
1262160,Отец,The Father,2020,97.0,драма,"Великобритания, Франция, США",,,18+,7.847,212565,Дочь ищет сиделку для отца с деменцией. Оскароносная драма по пьесе Флориана Зеллера с Энтони Хопкинсом,
1262020,Счастливо оставаться,Adieu les cons,2020,87.0,"драма, комедия",Франция,,,18+,6.896,11617,"Получив смертельный диагноз, Сюзи отправляется на поиски сына. Трагикомедия, удостоенная 6 премий «Сезар»",
1262090,Ко всем чертям,Boys from County Hell,2020,88.0,"ужасы, комедия","Ирландия, Великобритания",,,18+,5.619,17308,Снос древнего надгробия вампира выходит сельским скептикам боком. Ирландский хоррор с налетом черного юмора,
1262095,Красотка на взводе,Jolt,2021,91.0,"боевик, комедия",США,,,18+,6.356,96048,Вспыльчивая Линди намерена жестоко разделаться с убийцей возлюбленного. Комедийный боевик с Кейт Бекинсейл,
1262046,Дикая парочка,Wild Mountain Thyme,2020,102.0,"драма, мелодрама, комедия","США, Ирландия, Великобритания",,,18+,6.527,34072,Розмари мечется между чудаком-фермером и солидным ухажером из Нью-Йорка. Пасторальный ромком с Эмили Блант,
1262008,Проклятие пиковой дамы,Queen of Spades,2019,91.0,ужасы,Канада,,,18+,5.272,8844,Канадские подростки тесно знакомятся с русской фольклорной нечистью. В сценаристах — режиссер «Пищеблока»,
1262016,Остров призраков,Shepherd,2021,103.0,ужасы,Великобритания,,,18+,4.901,5986,"Мучимый чувством вины за смерть жены, Эрик отправляется на зловещий остров. Атмосферный хоррор с Томом Хьюзом",
1262021,Пловчихи,The Swimmers,2022,134.0,"биография, спорт, драма","Великобритания, США",,,,7.074,2473,"С самого детства отец тренировал Юсру и Сару, чтобы они стали великими пловчихами и поехали на Олимпиаду. Тем временем, ситуация в стране постоянно ухудшается, и в 2015 году сестры решают мигрировать из Сирии в Германию.",
1262035,Люди,The Humans,2021,108.0,драма,США,,,,5.87,1365,Три поколения семьи встречают праздник в необжитой и тёмной квартире. Зловещая драма студии A24 с Эми Шумер,
1261977,После Янга,After Yang,2021,96.0,"фантастика, драма",США,,,16+,6.497,22309,О чем думают и мечтают андроиды? Одна из самых тонких ролей Колина Фаррелла,
1261952,Антебеллум,Antebellum,2020,105.0,"триллер, драма",США,,,18+,6.259,33485,Чернокожая писательница ныряет в прошлое и становится рабыней на плантации. Тревожный хоррор в духе «Прочь»,
1261975,Приди ко мне,The Other Lamb,2019,96.0,"драма, триллер","Ирландия, Бельгия, США, Дания, Великобритания",,,18+,5.218,13449,"Девушки из секты подозревают, что их Пастырь задумал недоброе. Зловещая драма в духе «Солнцестояния»",
1261947,Земля,Land,2020,89.0,"драма, приключения","США, Канада",,,18+,7.124,41164,"Женщина, потерявшая семью, пытается выжить в диких условиях. Главная роль и режиссерская работа Робин Райт",
1261945,Первый встречный,Marry Me,2021,112.0,"мелодрама, комедия, музыка","США, Китай, Япония",,,12+,6.521,49230,Певица выходит замуж за незнакомца назло неверному жениху. Ромком с Дженнифер Лопес и Оуэном Уилсоном,
